0,-0.015940905,-0.032070398,-0.048056602,-0.067354918,-0.086768389,-0.109790087,-0.126614332,-0.144872904,-0.161518574,-0.176704168,-0.197234392,-0.21473217,-0.234232426,-0.250244141,-0.268989325,-0.28531146,-0.301776648,-0.320656776,-0.338037729,-0.357885599,-0.375952959,-0.394032836,-0.412885308,-0.432654262,-0.450471759,-0.47212708,-0.487894535,-0.510751247,-0.531151891,-0.552683949,-0.572301388,-0.592847466,-0.615652561,-0.63702774,-0.659945607,-0.682090163,-0.705125928,-0.730064869,-0.753630757,-0.773882627,-0.801138401,-0.824004889,-0.848471403,-0.871239066,-0.900074005,-0.920550466,-0.944977522,-0.969282746,-0.992415547,-1.014747977,-1.036709189,-1.058878303,-1.083377004,-1.1082021,-1.130029559,-1.151741862,-1.174372435,-1.197530985,-1.219358206,-1.239366293,-1.261853576,-1.282262087,-1.30181396,-1.320280194,-1.338663816,-1.362353325,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067,-1.37207067
0,0.002790928,0.005232334,0.010446548,0.013783455,0.0188241,0.021002769,0.024986982,0.031526804,0.036108017,0.041613579,0.04733777,0.053008556,0.060391665,0.064811707,0.068975687,0.073749304,0.080849648,0.08716917,0.090056896,0.094402313,0.100788355,0.106989384,0.111427784,0.117049932,0.122994423,0.126869678,0.130864859,0.14336729,0.147815943,0.153096437,0.160936594,0.171143055,0.177584648,0.183918238,0.192703962,0.201213598,0.209318399,0.219181061,0.225226641,0.234645128,0.2408638,0.251740456,0.260432959,0.268201351,0.274544716,0.285601854,0.293158531,0.298651695,0.307874441,0.317720413,0.323079348,0.328817606,0.33786726,0.343710661,0.349666119,0.353178263,0.359438181,0.368221998,0.373965263,0.37812376,0.38213706,0.387040854,0.395124912,0.40029645,0.405025244,0.410624266,0.415551186,0.421367645,0.426902056,0.429211855,0.434833288,0.440582275,0.444284201,0.448107958,0.451499224,0.45375371,0.455734253,0.462148666,0.461978912,0.46280098,0.462149858,0.462421656,0.459881067,0.459293365,0.45698595,0.455473423,0.455847263,0.452980042,0.452980042,0.452980042,0.452980042,0.452980042,0.452980042,0.452980042,0.452980042,0.452980042,0.452980042,0.452980042,0.452980042
0,9.85E-05,-0.001112223,0.000324965,0.000872135,0.001621246,0.002696514,0.004826069,0.006850243,0.009390354,0.0104146,0.011652231,0.01230669,0.015684605,0.015326738,0.015394449,0.018940687,0.021428823,0.023467064,0.027034283,0.032184601,0.034320354,0.037406445,0.041261673,0.04625392,0.050511599,0.057809114,0.061286449,0.063318729,0.067913055,0.073622942,0.083383083,0.087493658,0.092537403,0.096356392,0.104843378,0.111701727,0.117198467,0.123696327,0.130868196,0.134427786,0.146387339,0.153312445,0.15789175,0.168548107,0.175903797,0.182189941,0.188556671,0.194728851,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196,0.200285196
0,-0.020311356,-0.03600359,-0.047198534,-0.057924509,-0.073315859,-0.085484266,-0.091082096,-0.094060659,-0.100820541,-0.106413603,-0.110588074,-0.113602161,-0.117745399,-0.119396925,-0.124640226,-0.132936716,-0.13694787,-0.138432026,-0.141167164,-0.145772696,-0.1502285,-0.153285265,-0.156847954,-0.160164118,-0.163697481,-0.169155121,-0.176142693,-0.178297043,-0.183416605,-0.186241865,-0.193110943,-0.194803476,-0.200564623,-0.204280376,-0.210263968,-0.215108395,-0.221559525,-0.228791952,-0.236548662,-0.240553379,-0.249952555,-0.257216692,-0.262786627,-0.270325422,-0.281120539,-0.289695024,-0.297122955,-0.309619427,-0.318113804,-0.328107834,-0.335200548,-0.348923206,-0.361179352,-0.374634027,-0.387839079,-0.40148735,-0.414386749,-0.429687023,-0.444989681,-0.453831911,-0.46844101,-0.481432915,-0.49256134,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.497900248,-0.580948591,-0.579622984,-0.574156523,-0.571316481,-0.564519405,-0.561815262,-0.555305004,-0.555305004
0,-0.034571171,-0.070823669,-0.106072903,-0.142241001,-0.179797888,-0.201159954,-0.211926222,-0.222146749,-0.235375166,-0.248461485,-0.2612679,-0.275116682,-0.284537554,-0.287479877,-0.292216301,-0.298187733,-0.30603385,-0.311720371,-0.31923461,-0.320832729,-0.323294878,-0.329312086,-0.333634853,-0.335956573,-0.340556145,-0.34542942,-0.349289656,-0.352836847,-0.354522705,-0.353705645,-0.357732058,-0.361572504,-0.362030745,-0.36335063,-0.366119146,-0.367956877,-0.367869616,-0.368483543,-0.368680477,-0.370687723,-0.370592833,-0.37013483,-0.370866776,-0.370012283,-0.371523619,-0.373568058,-0.370066166,-0.371897936,-0.371279955,-0.371206999,-0.371492386,-0.373566866,-0.375965595,-0.374663591,-0.373450756,-0.372381926,-0.372201204,-0.370534658,-0.370810986,-0.369320869,-0.368038177,-0.368160725,-0.366689682,-0.369016647,-0.368602276,-0.368905306,-0.369774103,-0.370764494,-0.369160414,-0.371185303,-0.369163513,-0.368455172,-0.368455172,-0.368455172,-0.368455172,-0.368455172,-0.368455172,-0.368455172,-0.368455172,-0.368455172,-0.368455172,-0.368455172,-0.368455172,-0.368455172,-0.368455172,-0.368455172,-0.368455172,-0.446045399,-0.447689533,-0.451032162,-0.454035282,-0.456808329,-0.458754539,-0.459761143,-0.463368654,-0.46431303,-0.465639114,-0.470412016,-0.468399048
0,-0.006953478,-0.009042501,-0.010125399,-0.011720896,-0.016569853,-0.019331932,-0.018467188,-0.016133308,-0.015141249,-0.012136936,-0.0093503,-0.006058931,-0.006245136,-0.00143218,0.003046274,0.00731492,0.011234999,0.017142773,0.020033836,0.026031017,0.028641462,0.037290096,0.044307232,0.049354792,0.055634737,0.063822985,0.070469856,0.075661182,0.080051422,0.088978052,0.094974756,0.103363037,0.11508584,0.121935844,0.135714769,0.14200449,0.150164366,0.162744761,0.169915438,0.176095486,0.186700344,0.199216843,0.209575176,0.222463131,0.233374357,0.247742176,0.258291483,0.270422935,0.281930685,0.290456772,0.30343771,0.311868429,0.319423676,0.332607985,0.339906693,0.345885038,0.359917641,0.369190454,0.377577543,0.389175415,0.397133827,0.407426596,0.413862705,0.423532248,0.430154085,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285,0.434936285
0,-0.021825552,-0.044380426,-0.061465263,-0.057748079,-0.053587198,-0.053367138,-0.053056002,-0.055527449,-0.05837059,-0.059961319,-0.056263685,-0.055846214,-0.056059122,-0.056180954,-0.055606365,-0.053235054,-0.052239418,-0.050903797,-0.050000191,-0.048789024,-0.046966791,-0.047630072,-0.045076847,-0.04270339,-0.040770531,-0.038495779,-0.034858942,-0.030829668,-0.029962301,-0.027567148,-0.02393651,-0.022379875,-0.019840479,-0.016829014,-0.013790607,-0.011902571,-0.009227991,-0.004780531,-0.001316547,0.001320124,0.002983809,0.005101681,0.010062456,0.012578487,0.020188808,0.023527145,0.024431944,0.028366089,0.032650709,0.035137415,0.038963079,0.040567398,0.044491768,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303,0.046817303
0,0.008461237,0.019765854,0.027503252,0.035327435,0.043058157,0.050126553,0.061782122,0.074516773,0.085459709,0.092235804,0.103707075,0.114719868,0.124674082,0.133532286,0.145420074,0.162359476,0.170683622,0.180779934,0.19713378,0.208398104,0.220906019,0.232540607,0.244613171,0.258217573,0.27196312,0.285884142,0.300266027,0.31179738,0.327918053,0.337819338,0.354861736,0.366491318,0.381366014,0.393976688,0.405765772,0.417099476,0.429564476,0.444975376,0.457256556,0.465925455,0.486716986,0.495191813,0.510734797,0.522461176,0.539909601,0.547074795,0.56568861,0.577101469,0.590832949,0.600576162,0.61675334,0.628667355,0.645269871,0.652646303,0.66612339,0.675972462,0.685919523,0.694962025,0.701378345,0.707815409,0.715664148,0.72484231,0.733833551,0.741557598,0.752715349,0.762144804,0.770867109,0.778247595,0.785259247,0.792087317,0.803177595,0.812309265,0.819496393,0.829769135,0.837668419,0.850650072,0.85457778,0.86054635,0.873631001,0.882457018,0.887573004,0.892036915,0.896388769,0.897925615,0.899425507,0.901918888,0.903247356,0.909311533,0.914971113,0.915907621,0.915072918,0.918097973,0.918097973,0.918097973,0.918097973,0.918097973,0.918097973,0.918097973,0.918097973
0,0.002952814,0.006041527,0.010204792,0.010892153,0.013729811,0.017316341,0.020540476,0.024751425,0.029702187,0.034900427,0.038908482,0.043010235,0.046992302,0.051851273,0.055969477,0.062540293,0.065578938,0.069022179,0.074958801,0.082734585,0.090295553,0.093604803,0.103203058,0.111344099,0.115791082,0.121869087,0.132890463,0.139066935,0.145305634,0.155181646,0.16271472,0.168534279,0.176072359,0.183516026,0.190774441,0.197142839,0.200431347,0.209710121,0.21771431,0.220165253,0.228506565,0.239987373,0.244852543,0.252134323,0.26269269,0.266578436,0.274234295,0.284266233,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839,0.290084839
0,-0.02793169,-0.044311047,-0.066581249,-0.084744215,-0.104805946,-0.121249199,-0.143041849,-0.155195236,-0.163224936,-0.169351816,-0.180165052,-0.187630415,-0.195693731,-0.202302217,-0.205756187,-0.214916706,-0.217286587,-0.224896908,-0.230099201,-0.236456633,-0.23990345,-0.242820263,-0.247033596,-0.251735806,-0.255054355,-0.258399963,-0.260922432,-0.264610529,-0.267436504,-0.269695282,-0.270508409,-0.271711349,-0.271960378,-0.27246058,-0.273262739,-0.27388978,-0.274317145,-0.273921251,-0.274377823,-0.27510035,-0.274890065,-0.273804903,-0.273279428,-0.270559669,-0.269770622,-0.268457174,-0.266583562,-0.265389681,-0.265139461,-0.264308333,-0.263159513,-0.260873437,-0.259433985,-0.25668478,-0.25272119,-0.251684308,-0.248910785,-0.246209383,-0.242248178,-0.240408659,-0.239274859,-0.232955575,-0.229524255,-0.225697279,-0.224028587,-0.221928597,-0.216363192,-0.212290764,-0.209760427,-0.207880735,-0.207698584,-0.206521749,-0.206033468,-0.206133366,-0.205415726,-0.203647614,-0.203284025,-0.203369856,-0.202004194,-0.194620848,-0.194498539,-0.191481352,-0.191238403,-0.189216852,-0.186780214,-0.184061289,-0.184357643,-0.181578398,-0.179038048,-0.179038048,-0.179038048,-0.179038048,-0.179038048,-0.179038048,-0.179038048,-0.179038048,-0.179038048,-0.179038048,-0.179038048
